mal_id,title,type,source,episodes,aired_from,duration,rating,score,scored_by,rank,popularity,members,favorites,season,studios,producers,licensors,genres
12579,Itsuka Tenma no Kuro Usagi Picture Drama,Special,Light novel,6.0,2011-09-30,11 min per ep,R+ - Mild Nudity,6.11,2100.0,10309.0,8113,7598,2,,Zexcs,Inconnu,Inconnu,Comedy|Romance|Supernatural|Ecchi
12581,Asa made Jugyou Chu!,OVA,Manga,1.0,2012-06-23,29 min,R+ - Mild Nudity,6.03,28933.0,10749.0,3259,59279,125,,GoHands,Media Factory,Inconnu,Comedy|Romance|Ecchi
12585,Inazuma Eleven Go Specials,TV Special,Game,2.0,2011-12-08,23 min per ep,G - All Ages,6.78,2959.0,6277.0,8242,7274,5,,OLM,Inconnu,Inconnu,Sports
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,Movie,Unknown,1.0,1993-08-14,43 min,G - All Ages,6.0,307.0,10900.0,14967,1083,3,,Inconnu,Group TAC,Inconnu,Adventure
12591,Ojamajo Doremi OVA,OVA,Unknown,3.0,2001-01-01,13 min per ep,G - All Ages,6.84,695.0,5875.0,11872,2546,3,,Toei Animation,Inconnu,Inconnu,Comedy
12599,Ijime: Ikenie no Kyoushitsu,OVA,Manga,1.0,2012-02-03,14 min,PG-13 - Teens 13 or older,5.01,1177.0,14294.0,12518,2133,3,,SynergySP,Shogakukan-Shueisha Productions,Inconnu,Drama
12603,Tora-chan to Hanayome,Movie,Original,1.0,1948-02-01,17 min,G - All Ages,5.67,826.0,12587.0,13318,1660,3,,Inconnu,Inconnu,Inconnu,Drama
12611,Sengoku Collection,TV,Game,26.0,2012-04-06,24 min per ep,PG-13 - Teens 13 or older,6.51,7929.0,8000.0,4896,26951,29,spring,Brain's Base,TV Tokyo|Nihon Ad Systems|ZERO-A,Nozomi Entertainment,Comedy|Fantasy
12613,Morizo to Kikkoro,TV,Unknown,52.0,2004-04-03,5 min per ep,PG - Children,,,18892.0,20587,347,0,spring,Inconnu,Inconnu,Inconnu,Inconnu
12623,Egomama,Music,Original,1.0,2011-12-07,4 min,G - All Ages,6.93,1695.0,,11400,2904,4,,Inconnu,U/M/A/A Inc.,Inconnu,Inconnu
12637,"Mogyutto ""Love"" de Sekkinchuu!",Music,Other,1.0,2012-02-15,6 min,PG-13 - Teens 13 or older,7.27,8002.0,,6199,14771,14,,Sunrise,Lantis,Inconnu,Inconnu
12643,Happening Star ☆,OVA,Unknown,1.0,2012-01-22,50 min,G - All Ages,,,16962.0,21097,317,0,,Inconnu,Inconnu,Inconnu,Comedy|Sci-Fi
12651,Danball Senki W,TV,Game,58.0,2012-01-18,23 min per ep,G - All Ages,7.14,3705.0,4158.0,8045,7725,31,winter,OLM,Inconnu,Dentsu Entertainment USA,Inconnu
12657,Tongari Boushi no Memole: Marielle no Housekibako,OVA,Original,1.0,1985-07-21,1 hr 15 min,G - All Ages,6.3,235.0,9298.0,15653,905,1,,Toei Animation,Inconnu,Inconnu,Fantasy
12659,Nisoku Hokou,Music,Original,1.0,2010-04-21,3 min,G - All Ages,6.48,1401.0,,12194,2324,4,,Inconnu,U/M/A/A Inc.,Inconnu,Inconnu
12661,Light Lag,Music,Original,1.0,2011-07-27,3 min,G - All Ages,6.34,1026.0,,13144,1745,1,,Office DCI,U/M/A/A Inc.,Inconnu,Inconnu
12663,Patalliro! Stardust Keikaku,Movie,Manga,1.0,1983-07-10,48 min,PG-13 - Teens 13 or older,6.65,736.0,7133.0,12051,2432,3,,Toei Animation,Inconnu,Inconnu,Adventure|Boys Love|Comedy
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Special,Manga,1.0,2011-11-16,3 min,PG-13 - Teens 13 or older,6.41,12072.0,8619.0,4848,27524,25,,Doga Kobo,Pony Canyon|DAX Production,Inconnu,Comedy|Girls Love
12669,Amagami SS+ Plus: Extra Episode+ Plus,Special,Visual novel,6.0,2012-04-04,3 min per ep,PG-13 - Teens 13 or older,7.2,19861.0,3806.0,4059,40187,24,,AIC,Inconnu,Inconnu,Romance
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,Movie,Game,1.0,2012-07-14,1 hr 11 min,PG - Children,6.51,34280.0,7984.0,3289,58634,8,,OLM,TV Tokyo|Shogakukan-Shueisha Productions|TOHO,The Pokemon Company International,Action|Adventure|Comedy|Drama|Fantasy
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,Special,Light novel,1.0,2012-07-11,23 min,PG-13 - Teens 13 or older,7.16,23922.0,4083.0,3959,42404,19,,feel.,Inconnu,Sentai Filmworks,Comedy|Romance
12677,Ozma,TV,Original,6.0,2012-03-17,24 min per ep,PG-13 - Teens 13 or older,6.12,7449.0,10277.0,5945,16461,8,spring,Gonzo|LandQ studios,WOWOW|Pony Canyon|Planet|Viki|Slow Curve|Cyclone Graphics,Inconnu,Action|Adventure|Sci-Fi
12679,Joshiraku,TV,Manga,13.0,2012-07-06,24 min per ep,PG-13 - Teens 13 or older,7.45,52249.0,2412.0,1436,192922,780,summer,J.C.Staff,Starchild Records|Mainichi Broadcasting System|Kodansha|KlockWorx,Maiden Japan,Comedy
12683,Yumeyume,Music,Game,1.0,2012-01-12,3 min,G - All Ages,6.25,1474.0,,12105,2392,1,,Inconnu,U/M/A/A Inc.|Studio Moriken,Inconnu,Inconnu
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,OVA,Original,1.0,2012-07-27,28 min,PG-13 - Teens 13 or older,6.46,37867.0,8267.0,2849,75100,45,,Sunrise,Inconnu,Inconnu,Comedy|Fantasy
12689,Kiss Dum R: Meguriahi,Special,Original,1.0,2008-10-19,23 min,PG-13 - Teens 13 or older,6.14,412.0,10139.0,13546,1554,1,,Satelight,Bandai Visual,Inconnu,Sci-Fi
12695,Tight-rope,OVA,Manga,2.0,2012-05-30,23 min per ep,PG-13 - Teens 13 or older,6.97,26417.0,5136.0,3498,52518,126,,PrimeTime,Inconnu,Inconnu,Boys Love
12699,Tales of Gekijou,Special,Game,5.0,2012-01-01,4 min per ep,G - All Ages,6.61,2080.0,7366.0,9407,5222,5,,Sunrise,Inconnu,Inconnu,Comedy
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Special,Game,3.0,2011-11-23,4 min per ep,G - All Ages,7.03,2341.0,4843.0,8463,6824,3,,ufotable,Inconnu,Inconnu,Comedy
12711,Uta no☆Prince-sama♪ Maji Love 2000%,TV,Visual novel,13.0,2013-04-04,25 min per ep,PG-13 - Teens 13 or older,7.17,58202.0,4034.0,2148,117735,541,spring,A-1 Pictures,Broccoli|Movic|Dwango|Showgate|King Records,Sentai Filmworks,Comedy|Romance
12715,The Hakkenden: Shin Shou,OVA,Novel,7.0,1993-11-25,30 min per ep,R - 17+ (violence & profanity),6.48,1127.0,8181.0,10840,3390,5,,Artland|AIC,Pioneer LDC,Geneon Entertainment USA,Action|Adventure|Supernatural
12725,Initial D: Project D to the Next Stage - Project D e Mukete,Special,Manga,1.0,2003-03-22,1 hr 10 min,PG-13 - Teens 13 or older,7.58,4743.0,1840.0,6410,13562,5,,A.C.G.T.,OB Planning|Fuji TV,Inconnu,Action|Drama
12727,Thermae Romae Specials,Special,Manga,2.0,2012-04-20,24 min per ep,PG-13 - Teens 13 or older,6.73,2116.0,6590.0,9787,4636,0,,DLE,Inconnu,Discotek Media,Comedy
12729,High School DxD OVA,OVA,Light novel,2.0,2012-09-06,23 min per ep,R+ - Mild Nudity,7.26,178137.0,3424.0,912,308086,580,,TNK,Genco|Lantis|AT-X|Fujimi Shobo,Inconnu,Action|Comedy|Romance|Supernatural|Ecchi
12745,Bari Bari Densetsu (1987),Movie,Manga,1.0,1987-08-01,1 hr 25 min,PG-13 - Teens 13 or older,6.81,1364.0,6051.0,10018,4332,22,,Studio Pierrot,Inconnu,Inconnu,Action|Drama
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,Original,25.0,2012-04-08,24 min per ep,PG-13 - Teens 13 or older,7.28,22696.0,3315.0,3554,50884,47,spring,Sunrise,NHK,Sentai Filmworks,Action|Mystery|Suspense
12755,Mahoutsukai Jiji,ONA,Original,1.0,2011-12-24,6 min,PG - Children,6.0,1014.0,10919.0,12784,1952,1,,Inconnu,Inconnu,Inconnu,Fantasy
12759,Zokuzoku Mura no Obake-tachi,OVA,Unknown,12.0,1996-02-21,20 min per ep,PG - Children,,,22526.0,19871,395,0,,Toei Animation,Inconnu,Inconnu,Fantasy
12763,0-sen Hayato,TV,Manga,38.0,1964-01-21,15 min per ep,PG-13 - Teens 13 or older,5.97,265.0,11033.0,14129,1332,4,winter,P Productions,Inconnu,Inconnu,Inconnu
12765,Yuuyake Banchou,TV,Unknown,26.0,1968-09-30,10 min per ep,PG-13 - Teens 13 or older,,,22328.0,16329,762,0,fall,Tokyo TV Douga,Nippon Television Network,Inconnu,Action
12767,Yuusei Kamen,TV,Unknown,39.0,1966-06-03,25 min per ep,PG-13 - Teens 13 or older,5.81,207.0,11909.0,15737,884,0,summer,TCJ,Inconnu,Inconnu,Sci-Fi
12769,Yumemakura Baku Twilight Gekijou,OVA,Novel,4.0,1991-05-21,14 min per ep,R+ - Mild Nudity,6.39,779.0,8729.0,12076,2413,0,,Studio Pierrot|D.A.S.T Corporation,Arts Pro,Inconnu,Horror
12771,Youyou no Neko Tsumami,TV,Unknown,130.0,1992-03-30,5 min per ep,G - All Ages,6.35,265.0,8970.0,15547,930,0,spring,Telescreen,Visual 80|Nippon Television Network,Inconnu,Comedy
12781,Yoshimoto Muchikko Monogatari,TV,Unknown,47.0,1998-10-26,40 min per ep,PG-13 - Teens 13 or older,,,22216.0,18872,472,1,fall,Shin-Ei Animation,TV Tokyo|Shogakukan Productions,Inconnu,Comedy
12783,Sora no Otoshimono Final: Eternal My Master,Movie,Manga,1.0,2014-04-26,50 min,PG-13 - Teens 13 or older,6.73,44203.0,6587.0,2401,99155,250,,Production IMS,Nippon Columbia,Funimation,Comedy|Sci-Fi|Supernatural|Ecchi
12789,Yasashii Lion,Movie,Picture book,1.0,1970-03-21,27 min,G - All Ages,5.55,534.0,13039.0,14433,1235,1,,Mushi Production,Inconnu,Inconnu,Award Winning|Fantasy
12791,Yankee Reppuu-tai,OVA,Manga,6.0,1989-03-17,51 min per ep,R+ - Mild Nudity,7.2,519.0,3851.0,13838,1439,2,,Toei Animation,Inconnu,Inconnu,Adventure|Drama
12793,Yanbou Ninbou Tonbou,TV,Radio,39.0,1995-04-05,25 min per ep,PG - Children,,,22090.0,18913,469,0,spring,Image Kei,Inconnu,Inconnu,Fantasy
12795,Yajikita Gakuen Douchuuki,OVA,Manga,2.0,1989-09-15,40 min per ep,PG-13 - Teens 13 or older,6.31,794.0,9237.0,12352,2221,1,,J.C.Staff,Arts Pro,Inconnu,Action|Adventure
12799,Xevious,Movie,Game,1.0,2002-08-03,1 hr 15 min,R - 17+ (violence & profanity),,,21527.0,16356,758,1,,Inconnu,Inconnu,Inconnu,Action|Adventure|Sci-Fi
12803,Chinkoroheibei Tamatebako,Movie,Original,1.0,1936-01-01,8 min,G - All Ages,5.13,548.0,14106.0,14840,1117,0,,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,TV Special,Original,1.0,1969-01-02,11 min,G - All Ages,5.34,165.0,13687.0,17411,611,0,,Inconnu,Mushi Production,Inconnu,Adventure
12809,Wonder Bebil-kun,TV,Unknown,30.0,2003-04-11,25 min per ep,G - All Ages,,,21472.0,15840,861,0,spring,Radix,Aniplex|Dentsu|NHK|MICO,Inconnu,Comedy|Fantasy
12815,Shirokuma Cafe,TV,Manga,50.0,2012-04-05,24 min per ep,G - All Ages,7.9,25203.0,936.0,2353,102517,1012,spring,Studio Pierrot,TV Tokyo|Avex Entertainment,Inconnu,Slice of Life
12823,Shakugan no Shana-tan III (Final): Final Destruction,Special,Unknown,2.0,2012-01-27,9 min per ep,PG-13 - Teens 13 or older,6.98,7322.0,5079.0,5483,20341,12,,J.C.Staff,Inconnu,Funimation,Comedy
12833,Ushiro no Hyakutarou,OVA,Unknown,2.0,1991-08-21,31 min per ep,PG-13 - Teens 13 or older,5.7,125.0,12435.0,15517,937,0,,Inconnu,Inconnu,Inconnu,Horror|Supernatural
12835,Umeboshi Denka,TV,Original,26.0,1969-04-01,24 min per ep,G - All Ages,5.96,155.0,11125.0,15503,942,0,spring,Tokyo Movie Shinsha|Studio Zero,Inconnu,Inconnu,Comedy
12851,Ultraman USA,Movie,Other,1.0,1989-04-15,1 hr 20 min,PG-13 - Teens 13 or older,5.77,660.0,12094.0,12783,1953,1,,Ashi Productions|Studio Sign,Tsuburaya Productions,Mill Creek Entertainment,Action|Adventure|Sci-Fi
12857,Star Driver the Movie,Movie,Original,1.0,2013-02-09,2 hr 30 min,PG-13 - Teens 13 or older,6.62,3829.0,7304.0,6380,13710,11,,Bones,Aniplex|Dentsu|Square Enix|Mainichi Broadcasting System|Bandai Namco Entertainment|Fonishia,Inconnu,Romance|Sci-Fi
12859,One Piece Film: Z,Movie,Manga,1.0,2012-12-15,1 hr 47 min,PG-13 - Teens 13 or older,8.1,198231.0,590.0,893,315582,666,,Toei Animation,Shueisha,Funimation,Action|Adventure|Fantasy
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Movie,Unknown,1.0,1994-03-12,30 min,G - All Ages,6.26,153.0,9531.0,17631,585,0,,Shin-Ei Animation,TV Asahi,Inconnu,Comedy
12863,Pretty Rhythm: Dear My Future,TV,Game,51.0,2012-04-07,21 min per ep,PG - Children,6.74,4274.0,6518.0,7080,10672,34,spring,Tatsunoko Production|Dongwoo A&E,Inconnu,Inconnu,Sports
12865,Ai wa KAT-TUN,ONA,Other,5.0,2012-01-13,53 sec per ep,G - All Ages,5.13,1143.0,14105.0,11688,2686,7,,Inconnu,Inconnu,Inconnu,Comedy
12867,Tsuki no Sango,PV,Other,1.0,2010-12-21,3 min,G - All Ages,6.18,2136.0,,8675,6426,7,,ufotable,Inconnu,Inconnu,Drama
12875,Ginga e Kickoff!!,TV,Novel,39.0,2012-03-26,25 min per ep,PG - Children,7.25,13571.0,3492.0,4696,29703,155,spring,TYO Animations,NHK|Nihon Ad Systems|NHK Enterprises,Inconnu,Sports
12877,Bokura no: Tsuisou,TV Special,Manga,1.0,2007-07-24,23 min,R - 17+ (violence & profanity),6.11,1159.0,10295.0,10505,3723,1,,Gonzo,Inconnu,Inconnu,Drama|Sci-Fi
12879,Dantalian no Shoka: Ibarahime,OVA,Light novel,1.0,2012-08-09,24 min,PG-13 - Teens 13 or older,7.12,11416.0,4295.0,5213,23096,12,,Gainax,TV Tokyo|Kadokawa Shoten|Kadokawa Pictures Japan|KlockWorx,Funimation,Action|Mystery
12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,OVA,Visual novel,4.0,2004-12-12,12 min per ep,PG-13 - Teens 13 or older,5.9,566.0,11434.0,13234,1695,2,,Radix,Inconnu,Inconnu,Comedy|Drama|Romance|Sci-Fi
12883,Tsuritama,TV,Original,12.0,2012-04-13,23 min per ep,PG-13 - Teens 13 or older,7.65,61915.0,1606.0,1558,177027,2319,spring,A-1 Pictures,Aniplex|Dentsu|Fuji TV|Sakura Create,Sentai Filmworks,Comedy|Sci-Fi
12885,Dynamic Super Robots Soushingekki,Special,Manga,3.0,2000-12-21,2 min per ep,PG - Children,6.5,625.0,8027.0,13296,1671,0,,Brain's Base,Bandai Visual|Bee Media|Dynamic Planning,Inconnu,Sci-Fi
12887,Uchuu Shounen Soran,TV,Unknown,96.0,1965-05-04,24 min per ep,PG-13 - Teens 13 or older,5.93,187.0,11292.0,15702,893,2,spring,TCJ,Inconnu,Inconnu,Action|Adventure|Sci-Fi
12893,Danshi Koukousei no Nichijou Specials,Special,Web manga,6.0,2012-04-03,3 min per ep,PG-13 - Teens 13 or older,7.82,90399.0,1104.0,1693,158418,198,,Sunrise,Inconnu,NIS America,Comedy
12897,Uchuu Patrol Hopper,TV,Unknown,44.0,1965-02-01,24 min per ep,G - All Ages,5.79,165.0,12005.0,15589,921,0,winter,Toei Animation,Inconnu,Inconnu,Sci-Fi
12899,Ucchare Goshogawara,OVA,Manga,1.0,1991-10-25,50 min,PG-13 - Teens 13 or older,6.02,121.0,10844.0,17296,623,0,,J.C.Staff,Inconnu,Inconnu,Sports
12901,TWD Express Rolling Takeoff,Movie,Manga,1.0,1987-07-14,55 min,R+ - Mild Nudity,5.6,226.0,12853.0,16532,730,1,,Gallop,Inconnu,Inconnu,Adventure|Sci-Fi
12903,Tsushima Maru: Sayounara Okinawa,Movie,Book,1.0,1982-10-24,1 hr 10 min,,6.04,119.0,10735.0,17186,637,0,,Inconnu,Inconnu,Inconnu,Inconnu
12905,Tsuki ga Noboru made ni,OVA,Other,1.0,1991-11-08,43 min,G - All Ages,6.6,777.0,7439.0,12952,1844,0,,OB Planning|Grouper Productions,Inconnu,Inconnu,Drama
12907,Sekiei Ayakashi Mangatan,ONA,Manga,3.0,2012-02-02,5 min per ep,PG-13 - Teens 13 or older,5.7,1976.0,12430.0,10266,4055,1,,Inconnu,Inconnu,Inconnu,Supernatural
12917,Madang-eul Naon Amtalg,Movie,Book,1.0,2011-07-28,1 hr 32 min,G - All Ages,7.42,1817.0,2560.0,9831,4576,22,,Odolttogi,Myung Films,Inconnu,Adventure|Drama|Fantasy
12919,Yoru no Hi,Movie,Unknown,1.0,2005-01-01,3 min,G - All Ages,4.87,969.0,14454.0,13036,1787,2,,Inconnu,Inconnu,Inconnu,Avant Garde
12921,Morita-san wa Mukuchi. Specials,Special,4-koma manga,2.0,2012-01-27,3 min per ep,PG-13 - Teens 13 or older,6.4,2500.0,8657.0,9619,4902,0,,Seven,DAX Production|Takeshobo,Inconnu,Slice of Life
12929,Saint Seiya Omega,TV,Manga,97.0,2012-04-01,23 min per ep,PG-13 - Teens 13 or older,6.32,26381.0,9162.0,3470,53244,141,spring,Toei Animation,Dentsu|TV Asahi,Inconnu,Action|Adventure|Fantasy|Sci-Fi
12935,Utakata Hanabi,Music,Original,1.0,2010-08-25,6 min,G - All Ages,6.35,1624.0,,11514,2813,5,,Madhouse,Sony Music Entertainment,Inconnu,Inconnu
12951,AWOL,TV,Original,12.0,1998-01-07,24 min per ep,PG-13 - Teens 13 or older,5.97,469.0,11039.0,12739,1984,4,winter,Studio Deen,BeSTACK|d-rights,Bandai Entertainment,Action|Sci-Fi
12955,Cele Kano,OVA,Manga,2.0,2012-04-20,27 min per ep,Rx - Hentai,6.33,2110.0,,9193,5536,10,,Y.O.U.C,Digital Works,Kitty Media,Hentai
12957,First Love,OVA,Manga,3.0,2012-03-16,27 min per ep,Rx - Hentai,6.91,3814.0,,7129,10524,48,,Y.O.U.C,Digital Works|Pashmina,Kitty Media,Hentai
12959,Ojousama☆Yomeiri Kousou!,OVA,Light novel,2.0,2012-10-05,16 min per ep,Rx - Hentai,6.95,4759.0,,6629,12543,37,,Studio Eromatick,Mary Jane,Inconnu,Hentai
12961,Kansen 5: The Daybreak,OVA,Visual novel,3.0,2012-10-26,19 min per ep,Rx - Hentai,6.44,2984.0,,7571,9033,21,,Rabbit Gate,Mary Jane,Inconnu,Hentai
12963,Jewelpet Kira☆Deco!,TV,Original,52.0,2012-04-07,24 min per ep,PG - Children,6.99,1786.0,5017.0,9229,5493,23,spring,Studio Comet,TV Tokyo|Sotsu|Sanrio,Inconnu,Inconnu
12965,Jewelpet Movie: Sweets Dance Princess,Movie,Original,1.0,2012-08-11,1 hr 15 min,PG - Children,6.21,436.0,9750.0,12647,2043,6,,Studio Comet,Sotsu|TV Osaka|Sanrio|FuRyu,Inconnu,Inconnu
12967,Arcana Famiglia,TV,Visual novel,12.0,2012-07-01,24 min per ep,PG-13 - Teens 13 or older,6.27,102550.0,9414.0,1271,220810,398,summer,J.C.Staff,Frontier Works|Movic|Warner Bros. Japan|Showgate,Sentai Filmworks,Action|Fantasy
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,Movie,Unknown,1.0,1989-07-15,24 min,G - All Ages,5.83,258.0,11764.0,15684,897,0,,Toei Animation,Inconnu,Inconnu,Inconnu
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,TV,Manga,51.0,2012-04-03,24 min per ep,PG-13 - Teens 13 or older,7.18,53328.0,3939.0,2274,107409,318,spring,Studio Pierrot,TV Tokyo|Shueisha,VIZ Media,Action|Comedy
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,OVA,Unknown,1.0,2004-04-21,33 min,,6.01,123.0,10869.0,14968,1084,1,,Toei Animation,Inconnu,Inconnu,Slice of Life
12991,Katte ni Kaizou Specials,Special,Manga,3.0,2011-05-25,7 min per ep,R+ - Mild Nudity,6.29,799.0,9316.0,10887,3337,3,,Shaft,Inconnu,Inconnu,Comedy|Sci-Fi
12993,Sono Mukou no Mukougawa,Music,Unknown,1.0,2005-03-19,1 min,G - All Ages,5.54,309.0,,17373,614,1,,Inconnu,Mag Garden,Inconnu,Inconnu
12995,Dark Blue,OVA,Visual novel,2.0,2012-04-27,29 min per ep,Rx - Hentai,5.85,3647.0,,7392,9591,19,,PoRO,Inconnu,Inconnu,Hentai
12997,Please ♥♥♥♥ Me!,OVA,Visual novel,2.0,2012-04-27,29 min per ep,Rx - Hentai,6.81,8148.0,,5590,19353,110,,Collaboration Works,Inconnu,Inconnu,Hentai
13019,Aneki no Kounai Kaikinbi,OVA,Original,1.0,2012-02-17,17 min,Rx - Hentai,5.5,4206.0,,7401,9553,46,,Okumaza,ChiChinoya,Inconnu,Hentai
13029,Arashi no Yoru ni: Himitsu no Tomodachi,TV,Book,26.0,2012-04-04,23 min per ep,G - All Ages,6.65,902.0,7096.0,11247,3037,7,spring,Sparky Animation,Bandai Visual|Dentsu|TV Osaka|MediaNet|AT-X|Duckbill Entertainment|Baku Enterprise,Inconnu,Adventure|Drama
13041,Battle Break,ONA,Unknown,1.0,2011-12-17,18 min,G - All Ages,5.44,176.0,13364.0,17435,606,0,,OLM,Inconnu,Inconnu,Action
13047,Anime Koukyoushi: Jungle Taitei,OVA,Manga,1.0,1991-04-01,51 min,G - All Ages,6.86,706.0,5744.0,13027,1794,4,,Madhouse,Tezuka Productions,Inconnu,Adventure
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,OVA,Unknown,1.0,1989-08-24,30 min,Rx - Hentai,4.45,340.0,,14658,1166,1,,Inconnu,Inconnu,Inconnu,Hentai
13053,Aimai Elegy,Music,Original,1.0,2010-12-15,3 min,PG-13 - Teens 13 or older,6.47,2011.0,,10823,3403,2,,Inconnu,U/M/A/A Inc.,Inconnu,Inconnu
13055,Sankarea OVA,OVA,Manga,2.0,2012-06-08,24 min per ep,R+ - Mild Nudity,7.19,64079.0,3886.0,2146,117964,54,,Studio Deen,Lantis|Pony Canyon|TBS|Kodansha|BS-TBS,Inconnu,Comedy|Horror|Romance|Supernatural|Ecchi
13057,Peace Hame!,OVA,Manga,6.0,2012-03-16,21 min per ep,Rx - Hentai,7.15,5174.0,,6509,13076,87,,Studio 9 Maiami,Queen Bee|Mediabank,Inconnu,Hentai
13073,Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,Special,Manga,2.0,2011-08-26,3 min per ep,PG-13 - Teens 13 or older,7.1,1952.0,4456.0,9333,5338,2,,M.S.C,Production I.G|TV Tokyo|Bandai Visual|Marvelous Entertainment|Nihon Ad Systems|Shueisha,Inconnu,Sports
13083,Fushigi na Kusuri,Movie,Original,1.0,1965-01-01,15 min,G - All Ages,5.3,385.0,13765.0,15888,849,0,,Inconnu,Inconnu,Inconnu,Award Winning|Comedy
13085,Kitsutsuki Keikaku,Movie,Original,1.0,1966-01-01,15 min,G - All Ages,5.01,308.0,14297.0,16873,679,1,,Inconnu,Inconnu,Inconnu,Slice of Life
13087,Youkoso Uchuujin,Movie,Original,1.0,1966-01-01,14 min,G - All Ages,5.12,313.0,14134.0,16863,681,0,,Inconnu,Inconnu,Inconnu,Comedy
13089,Hana to Mogura,Movie,Original,1.0,1970-01-01,15 min,G - All Ages,5.46,354.0,13310.0,16316,763,0,,Inconnu,Inconnu,Inconnu,Award Winning|Comedy
13091,Ojiichan ga Kaizoku Datta Koro,Movie,Original,1.0,1968-01-01,3 min,G - All Ages,5.23,237.0,13926.0,18198,530,0,,Inconnu,Inconnu,Inconnu,Comedy
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,OVA,Manga,1.0,2012-08-23,26 min,PG-13 - Teens 13 or older,7.27,26672.0,3375.0,3636,48942,109,,Hoods Entertainment,Inconnu,Inconnu,Mystery|Romance|Ecchi
13103,Ponta to Ensoku,OVA,Unknown,1.0,2012-05-25,12 min,,,,19558.0,18277,523,0,,Inconnu,Arplants,Inconnu,Adventure|Drama
13115,Hakuouki: Reimeiroku,TV,Visual novel,12.0,2012-07-10,23 min per ep,R - 17+ (violence & profanity),7.44,23656.0,2457.0,3193,61735,138,summer,Studio Deen,Inconnu,Sentai Filmworks,Action|Drama|Supernatural
13117,Hakuouki Movie 1: Kyoto Ranbu,Movie,Visual novel,1.0,2013-08-24,1 hr 35 min,PG-13 - Teens 13 or older,7.62,10307.0,1696.0,4573,31403,88,,Studio Deen,Geneon Universal Entertainment|Frontier Works|KlockWorx,Sentai Filmworks,Action|Drama|Supernatural
13119,Hakuouki Movie 2: Shikon Soukyuu,Movie,Visual novel,1.0,2014-03-08,1 hr 27 min,PG-13 - Teens 13 or older,7.71,8051.0,1395.0,5072,24654,71,,Studio Deen,Inconnu,Sentai Filmworks,Action|Drama|Supernatural
13125,Shinsekai yori,TV,Novel,25.0,2012-09-29,22 min per ep,R - 17+ (violence & profanity),8.24,289601.0,392.0,271,821403,22416,fall,A-1 Pictures,Aniplex|TV Asahi|Pony Canyon,Sentai Filmworks,Drama|Fantasy|Horror|Mystery|Sci-Fi|Suspense
13139,Gakkatsu!,TV,Original,25.0,2012-04-03,5 min per ep,G - All Ages,6.42,2886.0,8520.0,8005,7817,8,spring,NHK,Fanworks,Inconnu,Comedy
13141,Shiba Inuko-san,TV,Manga,26.0,2012-04-01,1 min per ep,G - All Ages,5.83,4082.0,11788.0,7086,10665,10,spring,Hotline,DAX Production|Takeshobo|Dream Creation,Inconnu,Comedy
13143,Baku Tech! Bakugan,TV,Manga,51.0,2012-04-07,5 min per ep,PG - Children,5.88,2152.0,11501.0,9622,4896,10,spring,Inconnu,Shogakukan Music & Digital Entertainment,Inconnu,Action
13145,Cardfight!! Vanguard: Asia Circuit-hen,TV,Original,39.0,2012-04-08,24 min per ep,PG-13 - Teens 13 or older,6.81,15342.0,6055.0,4806,28093,38,spring,TMS Entertainment,TV Tokyo|Dentsu|Sotsu|Bushiroad,Inconnu,Action
13153,Renkyori Enai,Music,Original,1.0,2011-11-10,4 min,G - All Ages,6.32,770.0,,14190,1316,0,,Inconnu,Inconnu,Inconnu,Inconnu
13159,Kuromajo-san ga Tooru!!,TV,Novel,60.0,2012-04-04,7 min per ep,PG - Children,6.73,3091.0,6572.0,6996,10992,11,spring,Shin-Ei Animation,NHK,Inconnu,Comedy|Supernatural
13161,Hagure Yuusha no Aesthetica,TV,Light novel,12.0,2012-07-06,24 min per ep,R+ - Mild Nudity,6.68,232753.0,6912.0,576,457132,1212,summer,Arms,Genco|Lantis|Media Factory|AT-X|Showgate|Zack Promotion,Funimation,Action|Fantasy|Ecchi
13163,Furusato Saisei: Nippon no Mukashibanashi,TV,Other,258.0,2012-04-01,24 min per ep,G - All Ages,6.94,2820.0,5276.0,6880,11424,29,spring,Tomason,TV Tokyo|Sony Music Entertainment|Peter Pan Creation,Inconnu,Supernatural
